"strategy","wins","draws","losses","score","points"
"12, 10, 10, 12, 11, 10, 10, 15, 10",13301,2508,15286,14555,0
"10, 10, 15, 10, 15, 10, 20, 0, 10",13379,2341,15375,14549.5,0
"3, 3, 3, 31, 31, 21, 3, 2, 3",14074,948,16073,14548,0
"34, 14, 13, 5, 2, 10, 6, 4, 12",13947,1194,15954,14544,0
"15, 10, 10, 5, 15, 10, 10, 10, 15",13497,2090,15508,14542,0
"0, 10, 4, 19, 19, 15, 5, 0, 28",13855,1372,15868,14541,0
"12, 10, 10, 10, 15, 11, 10, 10, 12",13197,2688,15210,14541,0
"15, 7, 9, 4, 8, 15, 8, 10, 24",14116,842,16137,14537,0
"20, 10, 25, 10, 1, 10, 10, 12, 2",13428,2217,15450,14536.5,0
"0, 15, 25, 0, 15, 25, 10, 10, 0",13704,1659,15732,14533.5,0
"15, 10, 10, 11, 11, 10, 11, 11, 11",12728,3596,14771,14526,0
"10, 10, 10, 10, 10, 10, 13, 14, 13",13501,2047,15547,14524.5,0
"10, 10, 10, 10, 10, 10, 13, 13, 14",13507,2031,15557,14522.5,0
"10, 10, 20, 20, 10, 10, 0, 20, 0",13391,2263,15441,14522.5,0
"8, 12, 8, 9, 8, 18, 10, 18, 9",14111,820,16164,14521,0
"1, 2, 2, 30, 10, 10, 20, 20, 5",13583,1874,15638,14520,0
"1, 1, 20, 10, 30, 10, 20, 3, 5",13499,2041,15555,14519.5,0
"15, 12, 15, 10, 11, 10, 9, 9, 9",13663,1710,15722,14518,0
"4, 12, 3, 30, 15, 6, 10, 10, 10",13784,1467,15844,14517.5,0
"13, 7, 19, 10, 10, 8, 10, 9, 14",13893,1243,15959,14514.5,0
"15, 11, 10, 10, 11, 11, 10, 11, 11",12719,3585,14791,14511.5,0
"13, 14, 13, 10, 10, 10, 10, 10, 10",13496,2029,15570,14510.5,0
"25, 25, 20, 15, 10, 5, 0, 0, 0",13756,1508,15831,14510,0
"10, 0, 10, 20, 20, 20, 10, 0, 10",13234,2534,15327,14501,0
"20, 30, 20, 15, 0, 10, 0, 5, 0",13576,1827,15692,14489.5,0
"1, 21, 12, 10, 25, 7, 8, 8, 8",13893,1186,16016,14486,0
"5, 6, 12, 8, 9, 10, 10, 15, 25",13869,1225,16001,14481.5,0
"12, 1, 30, 1, 12, 1, 30, 1, 12",13529,1901,15665,14479.5,0
"12, 10, 10, 10, 10, 15, 10, 13, 10",13358,2237,15500,14476.5,0
"16, 16, 16, 16, 36, 0, 0, 0, 0",13838,1277,15980,14476.5,0
"15, 10, 7, 10, 10, 10, 10, 15, 13",13506,1938,15651,14475,0
"10, 20, 30, 5, 5, 10, 0, 5, 15",13706,1537,15852,14474.5,0
"24, 0, 0, 4, 24, 24, 24, 0, 0",13957,1033,16105,14473.5,0
"1, 10, 10, 20, 15, 9, 10, 15, 10",13402,2141,15552,14472.5,0
"10, 10, 20, 5, 20, 10, 5, 10, 10",13314,2317,15464,14472.5,0
"14, 1, 14, 1, 40, 1, 14, 1, 14",13817,1309,15969,14471.5,0
"15, 10, 10, 10, 7, 10, 10, 12, 16",13434,2074,15587,14471,0
"0, 16, 21, 21, 32, 0, 0, 0, 10",13687,1558,15850,14466,0
"10, 20, 20, 20, 30, 0, 0, 0, 0",13487,1957,15651,14465.5,0
"25, 0, 1, 32, 5, 4, 20, 12, 1",13738,1451,15906,14463.5,0
"30, 20, 10, 20, 5, 5, 0, 5, 5",13723,1479,15893,14462.5,0
"15, 4, 13, 41, 3, 13, 5, 3, 3",13938,1044,16113,14460,0
"7, 10, 7, 20, 10, 20, 10, 10, 6",13573,1751,15771,14448.5,0
"20, 10, 10, 0, 30, 0, 0, 15, 15",13526,1839,15730,14445.5,0
"1, 2, 3, 20, 10, 20, 8, 30, 6",13698,1485,15912,14440.5,0
"0, 0, 20, 20, 20, 10, 10, 10, 10",13135,2606,15354,14438,0
"10, 16, 10, 8, 9, 10, 10, 15, 12",13561,1753,15781,14437.5,0
"0, 20, 10, 30, 20, 5, 5, 5, 5",13561,1743,15791,14432.5,0
"2, 2, 2, 27, 2, 27, 2, 10, 26",13789,1285,16021,14431.5,0
"11, 1, 11, 16, 2, 16, 36, 6, 1",13363,2133,15599,14429.5,0
"3, 3, 28, 28, 2, 3, 3, 28, 2",13948,963,16184,14429.5,0
"4, 10, 10, 4, 0, 7, 20, 30, 15",13705,1444,15946,14427,0
"12, 13, 10, 10, 10, 10, 10, 15, 10",13302,2234,15559,14419,0
"18, 18, 33, 1, 25, 0, 1, 1, 3",13805,1215,16075,14412.5,0
"15, 28, 10, 8, 0, 25, 12, 0, 2",13651,1512,15932,14407,0
"15, 14, 10, 10, 10, 10, 10, 8, 13",13475,1860,15760,14405,0
"10, 10, 10, 20, 20, 20, 10, 0, 0",13133,2541,15421,14403.5,0
"20, 0, 10, 20, 19, 11, 10, 0, 10",13153,2500,15442,14403,0
"0, 10, 20, 30, 0, 20, 5, 5, 10",13455,1895,15745,14402.5,0
"9, 10, 11, 20, 30, 11, 4, 1, 4",13306,2193,15596,14402.5,0
"11, 10, 11, 10, 16, 10, 11, 10, 11",12681,3434,14980,14398,0
"7, 5, 29, 13, 9, 4, 9, 9, 15",14090,612,16393,14396,0
"10, 10, 10, 13, 15, 10, 10, 10, 12",13239,2306,15550,14392,0
"10, 10, 14, 11, 11, 9, 10, 15, 10",13194,2392,15509,14390,0
"20, 20, 0, 0, 0, 0, 10, 30, 20",13414,1947,15734,14387.5,0
"20, 20, 20, 10, 0, 10, 10, 10, 0",13178,2415,15502,14385.5,0
"5, 0, 15, 0, 0, 15, 20, 35, 10",13536,1696,15863,14384,0
"19, 19, 19, 30, 10, 1, 1, 1, 0",13630,1474,15991,14367,0
"29, 2, 17, 0, 26, 7, 1, 0, 18",13829,1076,16190,14367,0
"30, 25, 20, 1, 1, 1, 1, 11, 10",13374,1984,15737,14366,0
"10, 20, 10, 20, 10, 5, 10, 10, 5",13315,2101,15679,14365.5,0
"1, 10, 20, 30, 20, 10, 5, 3, 1",13255,2210,15630,14360,0
"5, 9, 12, 4, 5, 37, 15, 1, 12",13738,1238,16119,14357,0
"0, 0, 0, 0, 20, 20, 30, 20, 10",13313,2084,15698,14355,0
"0, 10, 10, 20, 20, 20, 10, 0, 10",13040,2623,15432,14351.5,0
"11, 4, 9, 29, 23, 4, 7, 8, 5",13913,874,16308,14350,0
"20, 15, 35, 5, 5, 5, 8, 4, 3",13841,1008,16246,14345,0
"1, 0, 15, 20, 10, 9, 1, 14, 30",13517,1635,15943,14334.5,0
"10, 5, 10, 20, 10, 5, 10, 20, 10",13290,2088,15717,14334,0
"20, 15, 15, 10, 10, 10, 10, 0, 10",13182,2300,15613,14332,0
"20, 20, 20, 30, 0, 0, 10, 0, 0",13326,2011,15758,14331.5,0
"0, 0, 25, 0, 1, 19, 32, 17, 6",13743,1174,16178,14330,0
"0, 20, 0, 10, 10, 10, 20, 10, 20",13125,2406,15564,14328,0
"0, 20, 0, 10, 10, 10, 20, 10, 20",13125,2406,15564,14328,0
"30, 3, 5, 7, 9, 11, 13, 21, 1",13630,1358,16107,14309,0
"2, 6, 35, 15, 10, 3, 4, 5, 20",13643,1327,16125,14306.5,0
"18, 9, 1, 10, 11, 26, 9, 1, 15",13560,1484,16051,14302,0
"9, 9, 9, 13, 20, 13, 9, 9, 9",13848,907,16340,14301.5,0
"10, 20, 10, 10, 10, 20, 5, 5, 10",13234,2131,15730,14299.5,0
"1, 0, 20, 1, 25, 5, 28, 10, 10",13403,1772,15920,14289,0
"10, 20, 15, 10, 10, 11, 8, 8, 8",13336,1904,15855,14288,0
"10, 15, 10, 10, 5, 20, 10, 10, 10",13162,2228,15705,14276,0
"30, 20, 0, 20, 20, 0, 0, 0, 10",13231,2056,15808,14259,0
"0, 0, 0, 30, 15, 15, 10, 20, 10",13308,1892,15895,14254,0
"5, 10, 10, 10, 10, 20, 15, 10, 10",13145,2218,15732,14254,0
"2, 10, 20, 30, 10, 3, 10, 15, 0",13309,1889,15897,14253.5,0
"4, 6, 8, 22, 34, 9, 12, 3, 2",13809,871,16415,14244.5,0
"1, 15, 1, 1, 30, 30, 1, 1, 20",13350,1782,15963,14241,0
"5, 10, 5, 10, 20, 5, 10, 25, 10",13256,1957,15882,14234.5,0
"10, 10, 10, 15, 25, 5, 10, 10, 5",13277,1910,15908,14232,0
"0, 31, 16, 26, 11, 13, 0, 0, 3",13458,1542,16095,14229,0
"0, 19, 18, 10, 10, 15, 9, 9, 10",13461,1528,16106,14225,0
"1, 5, 34, 2, 7, 23, 3, 10, 15",13616,1215,16264,14223.5,0
"18, 1, 28, 10, 2, 30, 3, 3, 5",13610,1224,16261,14222,0
"20, 30, 20, 20, 0, 10, 0, 0, 0",13220,2001,15874,14220.5,0
"10, 0, 0, 0, 20, 30, 25, 15, 0",13351,1732,16012,14217,0
"20, 10, 5, 10, 10, 10, 20, 10, 5",13127,2170,15798,14212,0
"9, 9, 9, 9, 20, 11, 11, 11, 11",12880,2662,15553,14211,0
"1, 2, 2, 10, 11, 11, 31, 11, 21",12920,2568,15607,14204,0
"18, 0, 26, 13, 33, 0, 0, 6, 4",13696,1002,16397,14197,0
"9, 8, 8, 8, 21, 8, 21, 9, 8",13951,473,16671,14187.5,0
"1, 3, 10, 20, 32, 20, 10, 3, 1",13168,2028,15899,14182,0
"3, 3, 5, 5, 8, 8, 13, 21, 34",13786,783,16526,14177.5,0
"27, 10, 23, 2, 2, 2, 2, 2, 30",13581,1169,16345,14165.5,0
"2, 13, 12, 17, 5, 2, 2, 6, 41",13583,1154,16358,14160,0
"0, 20, 15, 35, 0, 10, 0, 15, 5",13297,1722,16076,14158,0
"16, 10, 8, 10, 9, 8, 18, 11, 10",13305,1691,16099,14150.5,0
"5, 5, 10, 10, 10, 10, 10, 20, 20",13058,2175,15862,14145.5,0
"25, 2, 5, 10, 30, 0, 5, 3, 20",13420,1450,16225,14145,0
"0, 20, 10, 5, 30, 20, 4, 1, 10",13218,1848,16029,14142,0
"20, 20, 30, 20, 10, 0, 0, 0, 0",13191,1900,16004,14141,0
"1, 10, 11, 10, 21, 10, 2, 10, 25",12912,2447,15736,14135.5,0
"25, 20, 20, 10, 10, 10, 0, 5, 0",13159,1932,16004,14125,0
"10, 30, 10, 15, 15, 5, 0, 5, 10",13284,1673,16138,14120.5,0
"31, 27, 16, 10, 2, 4, 5, 3, 2",13524,1188,16383,14118,0
"20, 10, 10, 10, 20, 5, 10, 5, 10",12904,2423,15768,14115.5,0
"20, 20, 20, 10, 10, 10, 10, 0, 0",12919,2392,15784,14115,0
"1, 1, 1, 10, 2, 10, 25, 25, 25",13286,1658,16151,14115,0
"11, 10, 11, 9, 12, 8, 10, 9, 20",12870,2487,15738,14113.5,0
"33, 4, 2, 4, 22, 2, 3, 3, 27",13728,770,16597,14113,0
"0, 0, 0, 0, 0, 25, 25, 25, 25",13474,1249,16372,14098.5,0
"21, 9, 9, 11, 11, 11, 11, 9, 8",12950,2290,15855,14095,0
"25, 0, 25, 0, 0, 0, 25, 0, 25",13484,1220,16391,14094,0
"0, 0, 10, 0, 0, 30, 20, 15, 25",13221,1737,16137,14089.5,0
"0, 0, 0, 30, 18, 10, 11, 11, 20",12823,2531,15741,14088.5,0
"3, 28, 3, 3, 3, 20, 7, 32, 1",13565,1046,16484,14088,0
"26, 1, 31, 1, 7, 1, 11, 1, 21",13265,1645,16185,14087.5,0
"5, 15, 10, 10, 5, 10, 10, 25, 10",13146,1877,16072,14084.5,0
"0, 20, 20, 30, 20, 10, 0, 0, 0",12986,2193,15916,14082.5,0
"5, 20, 30, 5, 10, 5, 5, 10, 10",13317,1520,16258,14077,0
"0, 0, 0, 0, 0, 22, 26, 26, 26",13472,1205,16418,14074.5,0
"5, 10, 5, 20, 20, 30, 10, 0, 0",13082,1981,16032,14072.5,0
"15, 0, 0, 0, 25, 10, 20, 0, 30",13222,1692,16181,14068,0
"26, 8, 8, 10, 14, 12, 6, 8, 8",13630,873,16592,14066.5,0
"20, 0, 20, 5, 30, 5, 10, 0, 10",13120,1888,16087,14064,0
"5, 3, 1, 11, 40, 3, 21, 11, 5",13130,1859,16106,14059.5,0
"10, 15, 10, 9, 25, 6, 10, 5, 10",13282,1545,16268,14054.5,0
"3, 30, 6, 3, 30, 11, 11, 2, 4",13193,1723,16179,14054.5,0
"0, 25, 0, 25, 0, 25, 0, 25, 0",13448,1212,16435,14054,0
"25, 25, 25, 25, 0, 0, 0, 0, 0",13458,1183,16454,14049.5,0
"25, 1, 10, 1, 25, 1, 10, 2, 25",13267,1565,16263,14049.5,0
"6, 0, 13, 6, 18, 0, 31, 0, 26",13541,1003,16551,14042.5,0
"10, 10, 15, 10, 10, 10, 15, 10, 10",12875,2326,15894,14038,0
"20, 10, 10, 10, 10, 5, 5, 10, 20",12930,2211,15954,14035.5,0
"10, 0, 0, 10, 0, 30, 20, 20, 10",13005,2046,16044,14028,0
"0, 0, 25, 0, 25, 0, 25, 0, 25",13375,1304,16416,14027,0
"20, 10, 5, 10, 10, 10, 5, 10, 20",12924,2196,15975,14022,0
"0, 11, 15, 33, 11, 15, 5, 10, 0",12902,2221,15972,14012.5,0
"10, 20, 10, 0, 10, 20, 10, 10, 10",12844,2337,15914,14012.5,0
"0, 15, 5, 0, 30, 5, 25, 10, 10",13259,1502,16334,14010,0
"5, 0, 35, 20, 20, 20, 0, 0, 0",13046,1928,16121,14010,0
"15, 10, 10, 10, 20, 10, 10, 10, 5",12772,2471,15852,14007.5,0
"10, 10, 10, 15, 10, 15, 10, 10, 10",12849,2316,15930,14007,0
"10, 10, 10, 15, 10, 15, 10, 10, 10",12849,2316,15930,14007,0
"10, 10, 10, 15, 10, 15, 10, 10, 10",12849,2316,15930,14007,0
"10, 10, 10, 5, 15, 10, 10, 20, 10",12881,2247,15967,14004.5,0
"10, 15, 15, 10, 10, 10, 10, 10, 10",12835,2324,15936,13997,0
"11, 10, 10, 2, 5, 5, 25, 30, 2",13120,1749,16226,13994.5,0
"3, 2, 29, 2, 29, 2, 29, 2, 2",13443,1097,16555,13991.5,0
"5, 15, 1, 29, 32, 0, 9, 5, 4",13500,976,16619,13988,0
"25, 2, 5, 1, 2, 8, 29, 2, 26",13513,940,16642,13983,0
"0, 0, 0, 25, 25, 25, 25, 0, 0",13320,1312,16463,13976,0
"10, 10, 10, 0, 20, 5, 30, 0, 15",12971,2008,16116,13975,0
"9, 9, 0, 30, 0, 13, 10, 20, 9",13356,1237,16502,13974.5,0
"10, 10, 15, 10, 10, 10, 10, 15, 10",12798,2349,15948,13972.5,0
"20, 10, 1, 1, 8, 30, 4, 1, 25",13269,1405,16421,13971.5,0
"6, 9, 12, 15, 36, 10, 2, 4, 6",13420,1101,16574,13970.5,0
"0, 21, 31, 32, 4, 3, 3, 3, 3",13449,1039,16607,13968.5,0
"10, 20, 10, 10, 15, 10, 10, 5, 10",12814,2304,15977,13966,0
"15, 25, 27, 10, 10, 1, 10, 1, 1",13032,1852,16211,13958,0
"11, 9, 11, 3, 33, 3, 11, 8, 11",12739,2435,15921,13956.5,0
"10, 1, 10, 10, 19, 10, 10, 11, 19",12739,2433,15923,13955.5,0
"15, 10, 10, 10, 10, 5, 10, 20, 10",12830,2244,16021,13952,0
"0, 3, 3, 16, 16, 2, 23, 37, 0",13384,1127,16584,13947.5,0
"8, 0, 9, 12, 0, 0, 15, 26, 30",13347,1185,16563,13939.5,0
"44, 12, 2, 12, 2, 12, 2, 12, 2",13054,1768,16273,13938,0
"10, 10, 15, 10, 15, 10, 10, 10, 10",12732,2400,15963,13932,0
"0, 0, 5, 10, 20, 30, 25, 5, 5",13105,1644,16346,13927,0
"10, 10, 15, 10, 10, 10, 10, 10, 15",12742,2349,16004,13916.5,0
"10, 10, 15, 10, 10, 10, 10, 10, 15",12742,2349,16004,13916.5,0
"10, 20, 10, 10, 20, 0, 10, 10, 10",12620,2581,15894,13910.5,0
"0, 6, 31, 19, 14, 8, 7, 6, 9",13564,679,16852,13903.5,0
"10, 10, 10, 10, 15, 10, 15, 10, 10",12724,2358,16013,13903,0
"10, 10, 10, 10, 15, 10, 15, 10, 10",12724,2358,16013,13903,0
"10, 10, 10, 10, 15, 15, 10, 10, 10",12719,2368,16008,13903,0
"10, 15, 10, 10, 10, 10, 10, 15, 10",12750,2305,16040,13902.5,0
"10, 10, 10, 15, 15, 10, 10, 10, 10",12711,2380,16004,13901,0
"20, 5, 30, 10, 10, 5, 5, 10, 5",13107,1569,16419,13891.5,0
"10, 10, 10, 10, 10, 10, 15, 10, 15",12734,2307,16054,13887.5,0
"10, 10, 10, 10, 10, 10, 15, 10, 15",12734,2307,16054,13887.5,0
"3, 22, 10, 5, 37, 2, 11, 6, 4",13157,1460,16478,13887,0
"16, 20, 0, 9, 10, 0, 30, 7, 8",13342,1075,16678,13879.5,0
"10, 10, 10, 20, 20, 10, 10, 0, 10",12543,2654,15898,13870,0
"0, 0, 26, 27, 18, 0, 0, 27, 2",13224,1284,16587,13866,0
"1, 1, 1, 10, 33, 22, 1, 23, 8",13135,1448,16512,13859,0
"25, 0, 25, 0, 0, 0, 30, 0, 20",13125,1467,16503,13858.5,0
"10, 10, 14, 8, 20, 10, 9, 9, 10",12971,1772,16352,13857,0
"1, 26, 1, 10, 30, 1, 1, 20, 10",12906,1874,16315,13843,0
"10, 10, 10, 10, 15, 10, 10, 15, 10",12647,2381,16067,13837.5,0
"10, 10, 10, 10, 15, 10, 10, 15, 10",12647,2381,16067,13837.5,0
"10, 10, 10, 10, 15, 10, 10, 15, 10",12647,2381,16067,13837.5,0
"0, 20, 0, 10, 30, 0, 20, 10, 10",12773,2127,16195,13836.5,0
"10, 2, 10, 30, 20, 10, 8, 5, 5",12940,1781,16374,13830.5,0
"12, 6, 41, 2, 12, 2, 7, 6, 12",13176,1306,16613,13829,0
"11, 10, 19, 10, 9, 10, 10, 10, 11",12520,2613,15962,13826.5,0
"10, 10, 10, 10, 10, 10, 10, 15, 15",12657,2330,16108,13822,0
"10, 10, 10, 10, 10, 10, 10, 15, 15",12657,2330,16108,13822,0
"20, 0, 0, 5, 30, 30, 5, 5, 5",13189,1265,16641,13821.5,0
"26, 1, 4, 1, 29, 10, 2, 2, 25",13213,1214,16668,13820,0
"0, 10, 10, 20, 10, 10, 20, 10, 10",12566,2503,16026,13817.5,0
"1, 4, 10, 20, 35, 15, 10, 4, 1",12903,1817,16375,13811.5,0
"10, 0, 0, 32, 16, 1, 10, 10, 21",12955,1708,16432,13809,0
"1, 8, 11, 16, 25, 31, 0, 8, 0",13003,1604,16488,13805,0
"11, 8, 11, 6, 31, 8, 6, 11, 8",12885,1829,16381,13799.5,0
"15, 15, 10, 10, 10, 10, 10, 10, 10",12633,2332,16130,13799,0
"2, 2, 30, 2, 29, 2, 29, 2, 2",13180,1234,16681,13797,0
"10, 20, 30, 0, 10, 0, 10, 0, 20",12788,2007,16300,13791.5,0
"10, 1, 1, 15, 35, 20, 7, 10, 1",12890,1787,16418,13783.5,0
"10, 10, 10, 10, 10, 9, 1, 20, 20",12691,2184,16220,13783,0
"10, 10, 10, 10, 15, 10, 10, 10, 15",12591,2381,16123,13781.5,0
"2, 2, 2, 29, 30, 29, 2, 2, 2",13122,1315,16658,13779.5,0
"2, 2, 2, 2, 30, 30, 28, 2, 2",13128,1298,16669,13777,0
"15, 10, 10, 10, 10, 10, 10, 15, 10",12596,2357,16142,13774.5,0
"0, 0, 11, 34, 0, 11, 11, 11, 22",12268,2998,15829,13767,0
"2, 2, 2, 30, 2, 30, 2, 28, 2",13094,1317,16684,13752.5,0
"10, 5, 1, 9, 30, 20, 10, 6, 9",13093,1308,16694,13747,0
"10, 9, 7, 25, 9, 8, 14, 9, 9",13436,613,17046,13742.5,0
"15, 10, 10, 10, 15, 10, 10, 10, 10",12530,2408,16157,13734,0
"30, 10, 0, 15, 10, 0, 10, 15, 10",12783,1896,16416,13731,0
"7, 9, 13, 5, 39, 21, 3, 2, 1",13178,1082,16835,13719,0
"15, 10, 10, 10, 10, 10, 10, 10, 15",12540,2357,16198,13718.5,0
"15, 10, 10, 10, 10, 10, 10, 10, 15",12540,2357,16198,13718.5,0
"15, 10, 10, 10, 10, 10, 10, 10, 15",12540,2357,16198,13718.5,0
"15, 10, 10, 10, 10, 10, 10, 10, 15",12540,2357,16198,13718.5,0
"15, 10, 30, 15, 10, 0, 10, 10, 0",12751,1933,16411,13717.5,0
"14, 11, 1, 10, 5, 3, 12, 40, 4",12864,1701,16530,13714.5,0
"3, 2, 1, 15, 45, 16, 15, 3, 0",13001,1427,16667,13714.5,0
"25, 10, 3, 2, 35, 7, 1, 2, 15",13128,1158,16809,13707,0
"1, 2, 22, 35, 1, 30, 3, 1, 5",13028,1315,16752,13685.5,0
"3, 3, 15, 15, 40, 10, 10, 2, 2",12825,1716,16554,13683,0
"1, 9, 27, 10, 1, 13, 29, 9, 1",12965,1407,16723,13668.5,0
"7, 12, 10, 35, 19, 10, 2, 4, 1",12910,1502,16683,13661,0
"12, 5, 5, 5, 10, 2, 30, 30, 1",13004,1283,16808,13645.5,0
"30, 20, 10, 10, 10, 5, 5, 5, 5",12841,1594,16660,13638,0
"2, 30, 2, 2, 30, 2, 2, 28, 2",13018,1230,16847,13633,0
"1, 7, 21, 21, 41, 1, 2, 5, 1",12890,1481,16724,13630.5,0
"0, 10, 20, 27, 0, 30, 3, 10, 0",12737,1748,16610,13611,0
"1, 15, 0, 9, 30, 30, 15, 0, 0",12873,1449,16773,13597.5,0
"20, 20, 0, 0, 20, 38, 0, 0, 2",12590,2013,16492,13596.5,0
"11, 10, 10, 10, 11, 10, 10, 10, 18",12206,2760,16129,13586,0
"30, 10, 1, 10, 10, 10, 20, 5, 4",12595,1896,16604,13543,0
"20, 10, 30, 20, 10, 0, 10, 0, 0",12509,2065,16521,13541.5,0
"1, 0, 1, 5, 15, 7, 30, 30, 11",12731,1594,16770,13528,0
"40, 20, 20, 5, 5, 5, 2, 2, 1",12771,1511,16813,13526.5,0
"2, 21, 41, 1, 11, 0, 12, 11, 1",12371,2298,16426,13520,0
"1, 1, 11, 12, 1, 41, 1, 21, 11",12312,2411,16372,13517.5,0
"1, 2, 6, 21, 41, 20, 6, 2, 1",12772,1490,16833,13517,0
"15, 3, 9, 6, 17, 2, 37, 1, 10",12939,1144,17012,13511,0
"12, 27, 1, 33, 6, 9, 5, 0, 7",13033,917,17145,13491.5,0
"2, 2, 45, 2, 22, 2, 2, 2, 21",12865,1227,17003,13478.5,0
"11, 11, 11, 11, 11, 11, 0, 34, 0",11710,3529,15856,13474.5,0
"10, 10, 10, 10, 19, 10, 11, 10, 10",12108,2676,16311,13446,0
"20, 20, 10, 10, 10, 10, 10, 10, 0",12217,2451,16427,13442.5,0
"18, 11, 0, 1, 38, 9, 0, 7, 16",12735,1398,16962,13434,0
"0, 30, 10, 20, 0, 10, 10, 20, 0",12366,2134,16595,13433,0
"3, 9, 14, 20, 3, 40, 8, 3, 0",12885,1075,17135,13422.5,0
"0, 5, 18, 30, 7, 10, 10, 10, 10",12566,1703,16826,13417.5,0
"3, 3, 20, 3, 15, 3, 47, 3, 3",12814,1206,17075,13417,0
"30, 1, 1, 30, 25, 0, 0, 2, 11",12605,1616,16874,13413,0
"0, 10, 11, 12, 25, 35, 5, 0, 2",12349,2094,16652,13396,0
"40, 5, 15, 3, 12, 5, 4, 6, 10",12731,1315,17049,13388.5,0
"20, 0, 10, 10, 30, 5, 5, 10, 10",12401,1961,16733,13381.5,0
"1, 2, 4, 8, 16, 32, 32, 3, 2",12799,1161,17135,13379.5,0
"0, 20, 10, 30, 10, 5, 5, 10, 10",12434,1883,16778,13375.5,0
"5, 2, 10, 39, 13, 10, 15, 0, 6",12627,1494,16974,13374,0
"10, 37, 16, 5, 20, 1, 1, 10, 0",12449,1848,16798,13373,0
"10, 20, 30, 0, 10, 10, 9, 11, 0",12311,2062,16722,13342,0
"30, 2, 10, 15, 1, 1, 1, 10, 30",12500,1669,16926,13334.5,0
"10, 10, 10, 20, 10, 10, 10, 10, 10",12071,2512,16512,13327,0
"10, 10, 10, 20, 10, 10, 10, 10, 10",12071,2512,16512,13327,0
"10, 10, 10, 20, 10, 10, 10, 10, 10",12071,2512,16512,13327,0
"10, 10, 10, 20, 10, 10, 10, 10, 10",12071,2512,16512,13327,0
"10, 10, 10, 20, 10, 10, 10, 10, 10",12071,2512,16512,13327,0
"10, 10, 10, 20, 10, 10, 10, 10, 10",12071,2512,16512,13327,0
"10, 10, 10, 10, 10, 10, 20, 10, 10",12059,2534,16502,13326,0
"10, 10, 10, 10, 10, 10, 20, 10, 10",12059,2534,16502,13326,0
"10, 10, 10, 10, 10, 10, 20, 10, 10",12059,2534,16502,13326,0
"10, 10, 10, 10, 10, 10, 20, 10, 10",12059,2534,16502,13326,0
"10, 10, 10, 10, 10, 20, 10, 10, 10",12061,2512,16522,13317,0
"10, 10, 10, 10, 10, 20, 10, 10, 10",12061,2512,16522,13317,0
"10, 10, 10, 10, 10, 20, 10, 10, 10",12061,2512,16522,13317,0
"10, 10, 10, 10, 10, 20, 10, 10, 10",12061,2512,16522,13317,0
"10, 10, 10, 10, 10, 20, 10, 10, 10",12061,2512,16522,13317,0
"1, 29, 5, 2, 29, 2, 2, 29, 1",12686,1233,17176,13302.5,0
"10, 10, 10, 25, 10, 10, 10, 5, 10",12217,2143,16735,13288.5,0
"10, 0, 5, 30, 10, 30, 5, 5, 5",12635,1262,17198,13266,0
"5, 5, 10, 10, 15, 10, 5, 35, 5",12493,1525,17077,13255.5,0
"2, 30, 1, 2, 30, 2, 1, 30, 2",12589,1326,17180,13252,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
"10, 10, 10, 10, 20, 10, 10, 10, 10",11884,2735,16476,13251.5,0
